time-step,PCC,Load1,Load2,RES1,RES2,ESS1,ESS2
01.01.2023 00:00,0.0,0.03171688170873989,0.03883902513700385,-0.022305543007503023,-0.03242494884702469,0.006582356448382398,0.007200250897268341
01.01.2023 00:15,0.0,0.03235940928211453,0.03884787799723355,-0.02351181701928978,-0.032264753143186976,0.0053262390099498985,0.00703589570860208
01.01.2023 00:30,0.0,0.0326205640880248,0.038805469138096516,-0.02343362251888227,-0.030946521526123275,0.004689024048976156,0.004501677332185754
01.01.2023 00:45,0.0,0.0268952116589347,0.035929817729206684,-0.023917163539100054,-0.031464241444303556,0.00508535796095419,0.0022621278954590082
01.01.2023 01:00,0.0,0.02936715897238569,0.0369796607973303,-0.027279589573577148,-0.03395926090553454,-0.001704555960814244,-0.0004920248941363004
01.01.2023 01:15,0.0,0.028524558401691144,0.036990359921845364,-0.02613356760476233,-0.03333281463459589,-0.0003134648381605404,-0.004318063049196082
01.01.2023 01:30,0.0,0.028975748623935635,0.03676014890847214,-0.026660601219001046,-0.03383031198708884,-0.0021156708334122004,0.0005453544807690475
01.01.2023 01:45,0.0,0.04503943393881811,0.045485517489668545,-0.04209396512241784,-0.043311947098586184,-0.03611500693977577,-0.03895855239550534
01.01.2023 02:00,0.0,0.04510139871361302,0.045567759522172596,-0.042359055108823415,-0.04332435988678332,-0.03594996444585294,-0.0389458771289064
01.01.2023 02:15,0.0,0.04511240232727215,0.0455426266741987,-0.042109876597258115,-0.04335791976988797,-0.03610648446694504,-0.03896086130366784
01.01.2023 02:30,0.0,0.045038333570181124,0.045427618143543194,-0.042122635058888934,-0.043424894487551206,-0.03613361158552035,-0.03878996597372095
01.01.2023 02:45,0.0,0.03216018022631632,0.03910616867975453,-0.022737536509932595,-0.031147788580149702,0.0046460644377984625,0.006958557660987408
01.01.2023 03:00,0.0,0.03156867562773552,0.03847820112205354,-0.02241687570151278,-0.03245261533933568,0.007156072474767308,0.01134874388529098
01.01.2023 03:15,0.0,0.03320507880802709,0.03831234297848851,-0.021916024930319463,-0.029997224866325996,0.006899087457618733,0.005491654702051235
01.01.2023 03:30,0.0,0.03326594087398929,0.03872422358859559,-0.022816273735949067,-0.03127063328577402,0.005501789694255771,0.00855032232311348
01.01.2023 03:45,0.0,0.032841817830594935,0.03843172668945921,-0.022415340349639806,-0.030960156862717716,0.006016591168771367,0.008795762986016017
01.01.2023 04:00,0.0,0.0279746070780484,0.03562194967697682,-0.025843913866080887,-0.03234422455501864,-0.00012805852414075197,0.0020248447765065306
01.01.2023 04:15,0.0,0.04136630348225402,0.043063316153499204,-0.037474870571617594,-0.04014801450320052,-0.025616495606712555,-0.031249327999034012
01.01.2023 04:30,0.0,0.045008152954140096,0.04543818584552742,-0.042119024429596204,-0.0433964539637919,-0.036142034540898385,-0.03857333404986136
01.01.2023 04:45,0.0,0.045040430153772404,0.04534134539640439,-0.042162679670383674,-0.043258799095906214,-0.03576185132034678,-0.03830149231051546
01.01.2023 05:00,0.0,0.044976704470314766,0.04547373208912257,-0.04212233338252087,-0.04331991006089887,-0.036038285838959946,-0.038595265616006
01.01.2023 05:15,0.0,0.044903143111426985,0.0454894838056948,-0.04201118257055054,-0.04334377208740917,-0.03571804598426544,-0.03876728420926969
01.01.2023 05:30,0.0,0.027353339228659304,0.03565311220633291,-0.026086208861120345,-0.0315304484019389,0.00032264020443374675,0.0015051289446510671
01.01.2023 05:45,0.0,0.03338986960613553,0.03843890085616447,-0.02431215184070086,-0.031993276225345424,0.0058328055483461705,0.009994813685806098
01.01.2023 06:00,0.0,0.03294158685995731,0.038090623666101456,-0.022137643744686693,-0.03158185076868178,0.00515833124633866,0.010600634957716584
01.01.2023 06:15,0.0,0.03310938916537366,0.038231523691125244,-0.021858523704926025,-0.030063256839637727,0.0063242973430828325,0.005461854929114149
01.01.2023 06:30,0.0,0.033192388665569075,0.03845878641121574,-0.023594032360848578,-0.03180345064431693,0.005354583506598662,0.00991481966318812
01.01.2023 06:45,0.0,0.03318768335071849,0.03817507395102715,-0.023537272435017874,-0.03190895399936904,0.00566458435894799,0.00907865120229695
01.01.2023 07:00,0.0,0.03474971399040418,0.03878303417961436,-0.024677464928961536,-0.030315595582233873,0.0045811820724009425,0.006054059240495624
01.01.2023 07:15,0.0,0.029432614602643598,0.035925694011441564,-0.026831153791291543,-0.03214744052093904,-0.0043901730995891605,-0.0019168534942572701
01.01.2023 07:30,0.0,0.03285236063410796,0.037353377853610564,-0.028544137942438465,-0.036174360957883595,-0.007642253509442649,-0.00952188623178881
01.01.2023 07:45,0.0,0.04499133831559496,0.0452707913170603,-0.04207669714081039,-0.043309130334454105,-0.035866804650294674,-0.03867279547907513
01.01.2023 08:00,0.0,0.045295682558139164,0.04532554905275689,-0.04182486570211923,-0.043244933102411356,-0.035578090178175995,-0.038780181814927546
01.01.2023 08:15,0.0,0.045132195581033804,0.04514977666634171,-0.041991620395747734,-0.043465059617452756,-0.03571194008569595,-0.03909371087815654
01.01.2023 08:30,0.0,0.045364594214508766,0.04531813559016844,-0.041861828579598206,-0.04332756560227192,-0.0357276278979993,-0.038911130854571464
01.01.2023 08:45,0.0,0.03520922834957245,0.038299046291442054,-0.024890827828589687,-0.030239525748637752,0.003279737914239446,0.005315900632720201
01.01.2023 09:00,0.0,0.032077226909941706,0.0382950206779544,-0.021122821592204376,-0.031368377067917175,0.0067317006035473165,0.005783794495625209
01.01.2023 09:15,0.0,0.033587525465885684,0.03794866033703721,-0.020923432060841702,-0.0335239882618073,0.006752211167185336,0.01104881186310823
01.01.2023 09:30,0.0,0.03248197266723088,0.03807533558533337,-0.022767794735824298,-0.032235714201145446,0.006385163421021085,0.009213529526127168
01.01.2023 09:45,0.0,0.03313209824920696,0.037373206398917155,-0.021846326809399373,-0.03237217685452343,0.004755639726660037,0.013685204149039454
01.01.2023 10:00,0.0,0.0407619861989893,0.04318580804681274,-0.0384239309475041,-0.04110161076659413,-0.025558328591917555,-0.030238946691845136
01.01.2023 10:15,0.0,0.04477297484569302,0.045420449882225156,-0.041800238998820245,-0.04341504256270199,-0.03623997334762029,-0.03917561122864706
01.01.2023 10:30,0.0,0.04503652642870214,0.045416767777033615,-0.04159962760189879,-0.04387580999638156,-0.036471068849361465,-0.038996303173216264
01.01.2023 10:45,0.0,0.045254897138693295,0.04537984975842324,-0.04265842708317287,-0.043375736109722444,-0.03597815005864014,-0.038373466733679966
01.01.2023 11:00,0.0,0.049066411145856484,0.0491945672762885,-0.022286514291767864,-0.029156072814081526,0.011011011586515879,0.010171223314620517
01.01.2023 11:15,0.0,0.04496144408955717,0.04560405981261417,-0.04218804317644491,-0.04348092934486835,-0.035952316976624966,-0.03918041044737632
01.01.2023 11:30,0.0,0.04506343098466217,0.04545230973541274,-0.04236129959837396,-0.04349364129848173,-0.036097327272512386,-0.03873674127308086
01.01.2023 11:45,0.0,0.04902907543823451,0.048898630838238366,-0.020931521234232125,-0.030834287282542245,0.011271622902080447,0.010073973309229933
01.01.2023 12:00,0.0,0.03194800957843004,0.038551568645371154,-0.017277503622078486,-0.02713354474412086,0.003977580197979003,-0.003268994972477686
01.01.2023 12:15,0.0,0.035072058375216625,0.038480990773458026,-0.02184969520560911,-0.029775198830940357,0.005133926130351164,-0.0017600344696254155
01.01.2023 12:30,0.0,0.03318653409827736,0.03843227753783739,-0.02043072485437499,-0.0311076117282117,0.0048117549881711436,0.0020915884924071065
01.01.2023 12:45,0.0,0.034434743654704,0.039787070558356244,-0.01657196332546456,-0.030127885529410293,0.0020164724908077747,-0.00021546522176443816
01.01.2023 13:00,0.0,0.04460491939686971,0.0449774911412892,-0.04143870770543175,-0.04318271669869344,-0.03393976672135046,-0.037865855648538525
01.01.2023 13:15,0.0,0.05,0.05,-0.022916608934816535,-0.03145828500256369,0.0077826957182480574,0.0011738661012101054
01.01.2023 13:30,0.0,0.05,0.05,-0.01794731797463754,-0.029055527412533932,0.0034773382035128766,-0.0016681265129913428
01.01.2023 13:45,0.0,0.05,0.05,-0.018856180983955667,-0.02886744050936034,0.003420517244999352,-0.0033682240520650567
01.01.2023 14:00,0.0,0.05,0.05,-0.018371699957042235,-0.027679289439965022,0.006020378194808607,-0.005968625441467847
01.01.2023 14:15,0.0,0.05,0.05,-0.019603896981031068,-0.028293317864242353,0.004141063826102666,0.0006472940999259352
01.01.2023 14:30,0.0,0.05,0.05,-0.020276170041412255,-0.03091106683062293,0.006443665450236606,-0.0024741832390412014
01.01.2023 14:45,0.0,0.03229640853653992,0.03788237714328939,-0.02093951346864666,-0.02923714534184794,0.006983782583134868,-0.00010539388583714199
01.01.2023 15:00,0.0,0.030838829072613136,0.038988213701179386,-0.02334336503824585,-0.030714643780470983,0.004480705105012098,0.004904846921581399
01.01.2023 15:15,0.0,0.03182427011125381,0.03857328699224476,-0.019504250746826445,-0.03212319767156786,0.0028676437508765654,0.0049963031626898136
01.01.2023 15:30,0.0,0.033227884950962974,0.03905335716924814,-0.022361668587121106,-0.03237508418999244,0.0050104199618369386,0.005979665119853525
01.01.2023 15:45,0.0,0.045167987305777604,0.045466822312041605,-0.042569614389476804,-0.04358012190136201,-0.037404104880453405,-0.03823967509154312
01.01.2023 16:00,0.0,0.04908997770936979,0.04926819686683975,-0.02463309671184946,-0.032058200329992306,0.014585713747334847,0.01301221502051525
01.01.2023 16:15,0.0,0.04502815970364739,0.045447891974720864,-0.042259628016539874,-0.0435073928277107,-0.03629199542157779,-0.03928242069136459
01.01.2023 16:30,0.0,0.0490547997702485,0.04912435940402876,-0.022833647585675992,-0.03221794269969799,0.011772855516993315,0.016281727904445015
01.01.2023 16:45,0.0,0.0453071972332411,0.045425712406745034,-0.0423472657390109,-0.04330161613424706,-0.03650792263380634,-0.03901403050509693
01.01.2023 17:00,0.0,0.04513519285507668,0.04553291452173183,-0.04209741495108023,-0.04380768182629159,-0.037245764908716734,-0.03885893786502894
01.01.2023 17:15,0.0,0.04526529581055072,0.04547471310590798,-0.04235560694905939,-0.04360423648694804,-0.03656052691536639,-0.03881481122661533
01.01.2023 17:30,0.0,0.04528681063533839,0.045470148807578506,-0.04229576927320772,-0.04328263281521806,-0.0363694309856403,-0.03924417111021271
01.01.2023 17:45,0.0,0.048947774496143556,0.04907757173249511,-0.026549428065570996,-0.03206097149768467,0.02181523773743363,0.009464068397489526
01.01.2023 18:00,0.0,0.04912151875237436,0.04926674586729754,-0.02183844687112552,-0.03189582332290211,0.008161101043707472,0.011114040199428347
01.01.2023 18:15,0.0,0.04911014213309983,0.04925758395840611,-0.021863783605613397,-0.031881927190983095,0.007951964454771566,0.01344327844997513
01.01.2023 18:30,0.0,0.049068746076881956,0.04924200410458905,-0.02215081202032711,-0.03171527203115036,0.010641218940120573,0.011695449501119927
01.01.2023 18:45,0.0,0.0452288766721962,0.0454227822308476,-0.04215547213294534,-0.043503674695875016,-0.03606650621822599,-0.03905338355106473
01.01.2023 19:00,0.0,0.04913371541523426,0.04919693253916266,-0.024294998088402867,-0.031836117027465693,0.0126628640923315,0.014545832084896848
01.01.2023 19:15,0.0,0.04487354259932877,0.04550270783219379,-0.042219626330352825,-0.04370288718700698,-0.03585132018873362,-0.03842863016799651
01.01.2023 19:30,0.0,0.04534795855939776,0.046303300616288456,-0.01970115554435365,-0.03397149141381077,0.009734645136633004,0.016067739386180543
01.01.2023 19:45,0.0,0.041926718648530314,0.0429746420509214,-0.038015196274939864,-0.04040039266535175,-0.02657613910172646,-0.028312919337900786
01.01.2023 20:00,0.0,0.045038044836907196,0.04533625203131311,-0.042106653740869665,-0.04334280703009972,-0.03605007040682906,-0.038212900949710984
01.01.2023 20:15,0.0,0.0448708583509234,0.04540297183089065,-0.04184998041947646,-0.04382806739518354,-0.03631519116628734,-0.03818254422835191
01.01.2023 20:30,0.0,0.04897473932808434,0.04888847058393857,-0.022728284507766962,-0.033637072399635225,0.01304375234724603,0.011331893927607667
01.01.2023 20:45,0.0,0.045293088400701495,0.045475132609577265,-0.042500195471515935,-0.043334083714680866,-0.036433438821560235,-0.038136669015265204
01.01.2023 21:00,0.0,0.04500223589188038,0.045477567165153235,-0.0420754926319223,-0.043301997805363465,-0.03605095576681573,-0.03935271458848469
01.01.2023 21:15,0.0,0.0490904565012044,0.04921373095374179,-0.020575936399689517,-0.033682477986908335,0.011543172880469625,0.013017493667696264
01.01.2023 21:30,0.0,0.04502032022903256,0.04542625606246575,-0.042233008798205234,-0.04349788440317243,-0.03691691531410256,-0.03828321171411452
01.01.2023 21:45,0.0,0.04484945043334457,0.04552869429458775,-0.041843922219548746,-0.04379643290270627,-0.03659048462913824,-0.03880522339954133
01.01.2023 22:00,0.0,0.030642605470632175,0.03602125681070663,-0.028251447375208877,-0.03203167926807577,0.0005404773958349457,-0.00268538305181254
01.01.2023 22:15,0.0,0.027650637508289735,0.03672297423595246,-0.025902151618768975,-0.03347084057707363,-0.00017934970880586348,-0.0033470589891078026
01.01.2023 22:30,0.0,0.03303446502774862,0.03917314800108042,-0.022885783618651043,-0.030878793402646095,0.006291894302538785,0.00546861335941267
01.01.2023 22:45,0.0,0.03218453636280848,0.038867169924222025,-0.023011239940021532,-0.03158833621857683,0.00534754278114398,0.00915652370249747
01.01.2023 23:00,0.0,0.032515312851402065,0.039027427474456214,-0.02283463787200737,-0.03120393835867801,0.005941051003196814,0.008150496474650826
01.01.2023 23:15,0.0,0.03333603870954252,0.03869986667259108,-0.024339848699329772,-0.03032720243496711,0.005387454603717284,0.006994727732480173
01.01.2023 23:30,0.0,0.044949198065674364,0.045463408677518746,-0.0421631442901187,-0.043388013782137365,-0.036031759602522966,-0.03857685211464064
01.01.2023 23:45,0.0,0.04533470373703945,0.04701334382877381,-0.043647816755441486,-0.04265651126365411,-0.031649257371726386,-0.03512747695707692
