,PCC,Load1,Load2,RES1,RES2,ESS1,ESS2
0,0.0,0.017130267875903486,0.03210752531426172,0.020143570516441504,0.04862581667836124,0.04369206605148805,0.052651234661440276
1,0.0,0.012313667888100423,0.028566814338420975,0.013927521234525666,0.04497563210932267,0.03703174099586856,0.04939518833723303
2,0.0,0.010474010057263242,0.030263707026325633,0.009074329027984053,0.04771269657443412,0.030325669132330032,0.0548769627239687
3,0.0,-0.027251154700334002,-0.0026466513711091376,-0.03231913717032408,0.010946368598092301,-0.016431023342186723,0.01815688022334163
4,0.0,-0.06814193430717484,-0.05385181730161831,-0.07715767556726816,-0.05319238217907229,-0.06218798700936616,-0.052250035322613145
5,0.0,-0.06739147224940102,-0.05070896728543222,-0.0773086844432228,-0.04951956563205266,-0.06476926104007166,-0.04599594988696154
6,0.0,-0.06724025576511891,-0.05202219688396905,-0.07634097650795749,-0.050978703820297476,-0.06154548520105427,-0.05039374528413478
7,0.0,-0.1977067501070839,-0.18517682291797125,-0.22024586921098918,-0.20739624478909446,-0.23001528093492143,-0.21072047174802785
8,0.0,-0.19581290184709593,-0.18344523538106453,-0.2182891239438619,-0.2056759103216326,-0.22817689514047051,-0.2089374924966054
9,0.0,-0.19443425121990793,-0.18208411237048677,-0.21707342121917444,-0.20432635740110322,-0.22665633665356547,-0.2075911802307954
10,0.0,-0.19202968376842738,-0.18050006078734362,-0.21442062676060844,-0.20263166778033584,-0.22451940271712909,-0.20621967271042874
11,0.0,0.010242138849425559,0.030553279869923837,0.009878568357158663,0.04872385494085933,0.03249398049883872,0.0555348426717462
12,0.0,0.010382267183278079,0.030635838008665123,0.015766302645287587,0.05092451071777423,0.03947778769440869,0.05429860420431141
13,0.0,0.007187019014875326,0.02959254247600528,0.009912516736071787,0.04805801084297754,0.03497910512870126,0.057068998175549904
14,0.0,0.006682661284696025,0.02738833846622096,0.009077176240371436,0.04661523386471807,0.033493963218548944,0.05320939915249677
15,0.0,0.006331629623869989,0.022919660255239567,0.011371454795092448,0.039162987887666034,0.03565930075561846,0.044906437827374614
16,0.0,-0.06217692907836743,-0.045740467669471326,-0.06698604686076184,-0.042348045560519264,-0.049256138922093816,-0.03920260764231612
17,0.0,-0.18091968420868093,-0.16561324160441052,-0.20194638937115134,-0.1839752208193339,-0.20480645904375372,-0.18433590766912417
18,0.0,-0.20412671062271193,-0.19043328087735753,-0.226342001311115,-0.21240286134047412,-0.23703189208057746,-0.21650867148409145
19,0.0,-0.21502251187771682,-0.19924168348905805,-0.2376470343982492,-0.22144689607958568,-0.2474664787046549,-0.22533295598925246
20,0.0,-0.20992764098271285,-0.1958435644931071,-0.23239229916388396,-0.21791841378403148,-0.2425397397494984,-0.2217869704162286
21,0.0,-0.21241465006804552,-0.19700519540055905,-0.23457409914067745,-0.21926471815043844,-0.245826324077084,-0.22261152576927778
22,0.0,-0.06034676806482156,-0.04086751090472359,-0.06795118190492605,-0.03476312296957697,-0.050475745553127296,-0.02905821465017462
23,0.0,0.002579777776893994,0.017492287442343206,0.008160813013705942,0.033045185645224934,0.0324293276576494,0.03640160999334601
24,0.0,-0.001028534619024501,0.02539512036751555,0.0005904925573997105,0.04760576289593621,0.023814643145211496,0.05311504258615503
25,0.0,0.0017507700158815118,0.025461497159197842,0.0041187174096272705,0.043695505713258184,0.02891291933999598,0.052801868410240496
26,0.0,0.0028220296992894915,0.023772929490843624,0.0061559000535242134,0.04242186869879987,0.030221646058868987,0.04730143766978271
27,0.0,0.007777994966816589,0.02365547237198811,0.014654815820792873,0.038795835154915095,0.039197161736587785,0.04294030275875324
28,0.0,0.003362590250353452,0.02525974646208449,0.007480058978267768,0.042221795266467806,0.03182083148851102,0.050706261341017016
29,0.0,-0.08930949154614246,-0.07213412834205479,-0.09754977235064087,-0.07394496246333782,-0.08182955614485012,-0.07054183833398536
30,0.0,-0.1324540799165003,-0.10778965450770155,-0.14755663166927482,-0.11061515228218845,-0.14263782653613433,-0.10964914304331884
31,0.0,-0.22455793032717858,-0.2053337856785478,-0.24688818902233725,-0.2273282963038032,-0.25751625122887717,-0.23150340356360832
32,0.0,-0.22573425075468614,-0.2058159589032265,-0.24847133712894132,-0.22821555481065595,-0.25806383508787695,-0.23148575986919884
33,0.0,-0.2245112459165258,-0.204885699609074,-0.2471591136905287,-0.22717938696711867,-0.25701320871975736,-0.23051767482696597
34,0.0,-0.21769560450413647,-0.19891427637547449,-0.240146464073928,-0.2211931915949745,-0.2503003773684765,-0.2245985894621797
35,0.0,0.0006826017585106635,0.02576581185854273,0.0029232784940462606,0.043800270289746,0.028350702287890658,0.05301611206010235
36,0.0,0.0034451764536051668,0.027821555074729356,0.006878238100345942,0.046779549734381795,0.03182579428803011,0.053844744011243756
37,0.0,0.005172995554646577,0.033108344610049106,0.008571899537108378,0.05717676994898031,0.033726488054600115,0.06024770452903597
38,0.0,0.006574715249983045,0.027349146894001072,0.019188386557396776,0.04469351443482962,0.0434446790055981,0.049968689009544424
39,0.0,-0.0005975857265658338,0.029538560181883746,0.004097258504544843,0.05392877593214429,0.028117247250857704,0.05764824204763149
40,0.0,-0.21161096061636694,-0.18663106816123642,-0.23069179329173087,-0.2032883524722804,-0.23931972210804042,-0.20695324086029865
41,0.0,-0.22335203131446008,-0.2024694073601964,-0.24588608880277268,-0.22425684260788742,-0.25634219016026283,-0.22855802520238572
42,0.0,-0.21757120507879263,-0.19795206714387506,-0.24099659826304087,-0.2196551675223268,-0.24900907006865017,-0.22412718475995103
43,0.0,-0.20641506058703876,-0.18990593068600842,-0.22950567698087648,-0.2121636049431749,-0.2372631121074114,-0.21592685560833635
44,0.0,0.21432876288598204,0.23453465750658703,0.26588088197526616,0.30082856924749884,0.272000540811872,0.29762847284225735
45,0.0,-0.1905397620540211,-0.1774557668714244,-0.21379417586753757,-0.19904036711659231,-0.22160465530915577,-0.20341250255022614
46,0.0,-0.19155819691012968,-0.178349903829388,-0.21450219884990243,-0.2003881013219964,-0.22284396435600826,-0.20417913118789877
47,0.0,0.2333405812476701,0.2568200732599372,0.29026629190733805,0.33245993227890913,0.2932847947971787,0.32713964904800985
48,0.0,0.014485221172004455,0.024102486760961984,0.025605539912050987,0.03548903698676689,0.0354092316835779,0.0370832827240719
49,0.0,0.008537481309150453,0.0238998110868515,0.013799598037192069,0.03601375940724192,0.02669106489458653,0.04340668497321506
50,0.0,0.011296069375052006,0.03163514630418468,0.015031599242615323,0.05110741448689416,0.021554302951787764,0.05182117147161943
51,0.0,0.001972195635183192,0.028624162409412162,0.00010334189505175762,0.0515982501074223,0.006007083723680274,0.05226606800550008
52,0.0,-0.18812840091988703,-0.17632959074924331,-0.21033774714963316,-0.19886222794486275,-0.2228553610044683,-0.20282795627838096
53,0.0,0.34739006791533933,0.3638248696113229,0.4395957429689581,0.465285680701621,0.4390327586784016,0.45750366943594006
54,0.0,0.34885790897377666,0.3614452173543922,0.44927482903919547,0.4620115195927204,0.43869135763506384,0.4510325906138026
55,0.0,0.3482661276261066,0.3610568059739491,0.44806092662768715,0.4619755060185693,0.4365721889752436,0.45111130404987226
56,0.0,0.3507248964689182,0.3513284853293768,0.4584145683771946,0.44460764752526166,0.4507338058313969,0.4314316575126313
57,0.0,0.3480931694597447,0.36024534749583326,0.4486042004901163,0.4595440553824947,0.43987553254002243,0.45101704503645745
58,0.0,0.3460993376529101,0.36011103084231344,0.4456874949946862,0.462098109256782,0.4362567079704458,0.451005822505114
59,0.0,0.0027231023006939895,0.01893305260074628,0.012041371154169483,0.033735438417346504,0.012691678782253111,0.03873612448475824
60,0.0,0.008001209943639538,0.014633598885274306,0.023559699212573008,0.023395456262111383,0.024927144514891007,0.026214541795879544
61,0.0,-0.0035623440674479776,0.015257712140621825,-0.0054253342840983815,0.03355546204172482,0.010128024152624227,0.03384623271873812
62,0.0,0.00323135556497373,0.015363159184294747,0.006657428368256577,0.02902379071963144,0.01923898996295147,0.029371347488085217
63,0.0,-0.18216729818078325,-0.1729781192163704,-0.20469697509609408,-0.1949592265916525,-0.2134072820056344,-0.19938147404515502
64,0.0,0.048420508834413525,0.06602040852835615,0.06379190143176089,0.09165201390689456,0.07936179941798625,0.0963420022273657
65,0.0,-0.20369490434306162,-0.19000167753271252,-0.22566615311292743,-0.21169107169382306,-0.23673671784411915,-0.21590076525121918
66,0.0,0.052335448525409695,0.06462118178477712,0.06833259116285197,0.0878919838893224,0.09110723696253153,0.09050679158748907
67,0.0,-0.2021793679393304,-0.19156230172303515,-0.2243968347813178,-0.2138723514147031,-0.23437506742149064,-0.21708615206768514
68,0.0,-0.20074816857302638,-0.19007265749941077,-0.22371972102788198,-0.2119438992147666,-0.23196817523431626,-0.21585727101846797
69,0.0,-0.20224769622512523,-0.19056855793710759,-0.22427037705423553,-0.2123860045959097,-0.23481709036726855,-0.2164942992475844
70,0.0,-0.20150299650508738,-0.19047321317737004,-0.22441726084229485,-0.21311318027846313,-0.23278755283645206,-0.21558779764205943
71,0.0,0.049459019432421286,0.06233940787275285,0.06630505872324374,0.08603187074560588,0.08031768590532111,0.09243080636075518
72,0.0,0.05177340316217903,0.07101643891354475,0.05940458953999626,0.10008334476807657,0.08417009254921727,0.10674529578222215
73,0.0,0.049017277035968906,0.06805853834601758,0.05701162481782136,0.09700630716470772,0.0815961744732664,0.10226478953322801
74,0.0,0.045974522810794435,0.06080609965406052,0.05905445509689062,0.08496543161083031,0.08134135386267503,0.09048770443108763
75,0.0,-0.2101324881129202,-0.19750498099158298,-0.23179902243148728,-0.21911869244809964,-0.2435967385605715,-0.22376069952363734
76,0.0,0.0369623537078862,0.05423243866900638,0.05031600162508716,0.07905994994970415,0.06654185843275327,0.08391523385111929
77,0.0,-0.21280298356829172,-0.1995859583216079,-0.23421203434978605,-0.2212330671816037,-0.24713830063624934,-0.22602382343651548
78,0.0,0.03702791278730311,0.060060317688091516,0.04213636584106305,0.09035334235420124,0.06544925304361429,0.09208604196983014
79,0.0,-0.18648905162485396,-0.1701655399093923,-0.20544965723193098,-0.18793693516982962,-0.21167091929003776,-0.1910742581566431
80,0.0,-0.21605020234926284,-0.20019720217040782,-0.23919262132461255,-0.222497884394894,-0.24751718330875747,-0.22629852704898212
81,0.0,-0.22217057774017876,-0.20322997370007817,-0.2440845479400876,-0.22497098625600379,-0.2560229436700828,-0.22981419723487773
82,0.0,0.04106369042277758,0.06197569738252838,0.05216337945830045,0.08783922039977098,0.06949697714294437,0.09251570367020369
83,0.0,-0.20553335865617994,-0.1909271933849194,-0.22775586950429866,-0.21304243818228005,-0.23767988201898096,-0.2171531601488407
84,0.0,-0.19966696538297674,-0.18621770202753032,-0.22156533913883072,-0.2087766321752446,-0.2330888743984554,-0.21130412168709176
85,0.0,0.04920845229813392,0.06939246797047874,0.058401193551024244,0.09654564684823541,0.0807451399727047,0.1002880976895992
86,0.0,-0.1977446369947987,-0.18454951324673288,-0.2209539849086635,-0.20648953240404108,-0.2286086052430521,-0.21074814040861822
87,0.0,-0.20148406455406523,-0.18710934341625968,-0.2237259814382141,-0.20856944349227155,-0.23457386720581733,-0.21343684191145226
88,0.0,-0.08648371349131517,-0.06875348026042591,-0.09373049716447919,-0.07058853705131389,-0.08285208953031388,-0.06572743257683422
89,0.0,-0.08916144135560491,-0.06680862538141291,-0.1004145111089806,-0.06375658552972593,-0.0880310697314329,-0.06193751282506154
90,0.0,0.016853381742829625,0.029529402758729513,0.02174600738070689,0.04297951566368063,0.04718523011876531,0.04945791800824519
91,0.0,0.015499845866862838,0.03164289996494943,0.01861494477044333,0.04793505132492988,0.0423893492103094,0.052397999541460606
92,0.0,0.01703704163777574,0.03536607723883526,0.020733486598471094,0.05327582922578792,0.045258398325188354,0.059581792325126094
93,0.0,0.017346706959309163,0.03915135595201752,0.01919085601168343,0.058559356491983315,0.04361587935840081,0.06715086718520771
94,0.0,-0.1976196586933067,-0.1844910013645266,-0.22074243343154779,-0.2066817013417807,-0.22918180213009434,-0.21033482801323916
95,0.0,-0.1995026360356899,-0.1844556038477273,-0.22415754717831735,-0.20618133107296638,-0.23059880328585583,-0.20880476691397087
