time_step,SOC_batt,p_batt_charge,p_batt_discharge,p_RES,p_curtailment,p_RES_net
0,0.5,-0.0,8565.408695727687,0.0,0.0,0.0
1,0.49643107971011347,-0.0,8476.510386552969,0.0,0.0,0.0
2,0.49289920038238305,-0.0,8387.61207737825,0.0,0.0,0.0
3,0.48940436201680876,-0.0,8298.713768203532,0.0,0.0,0.0
4,0.48594656461339064,-0.0,8293.443339094229,0.0,0.0,0.0
5,0.4824909632221014,-0.0,8288.172909984924,0.0,0.0,0.0
6,0.479037557842941,-0.0,8282.90248087562,0.0,0.0,0.0
7,0.47558634847590947,-0.0,8221.270039423829,0.0,0.0,0.0
8,0.4721608192928162,-0.0,8159.637597972036,0.0,0.0,0.0
9,0.4687609702936612,-0.0,-0.0,0.0,0.0,0.0
10,0.4687609702936612,-0.0,8072.908852820085,0.0,0.0,0.0
11,0.46539725827165285,-0.0,8047.812549119927,0.0,0.0,0.0
12,0.46204400304285287,-0.0,8022.716245419767,0.0,0.0,0.0
13,0.4587012046072613,-0.0,8030.616282369025,0.0,0.0,0.0
14,0.4553551144896076,-0.0,8038.51631931828,0.0,0.0,0.0
15,0.45200573268989164,-0.0,8046.416356267537,0.0,0.0,0.0
16,0.4486530592081135,-0.0,8112.476933854869,0.0,0.0,0.0
17,0.44527286048567394,-0.0,8178.537511442201,0.0,0.0,0.0
18,0.44186513652257303,-0.0,8244.598089029534,0.0,0.0,0.0
19,0.4384298873188107,100000.0,-0.0,0.0,0.0,0.0
20,0.4800965539854774,-0.0,-0.0,0.0,0.0,0.0
21,0.4800965539854774,100000.0,-0.0,0.0,0.0,0.0
22,0.5217632206521441,-0.0,8234.702429511697,0.0,0.0,0.0
23,0.5183320946398475,-0.0,8258.566271334295,0.0,0.0,0.0
24,0.5148910253601249,-0.0,8282.430113156892,0.0,0.0,0.0
25,0.5114400128129761,-0.0,8408.107973394108,0.0,0.0,0.0
26,0.5079366344907286,-0.0,8533.785833631324,0.0,0.0,0.0
27,0.5043808903933822,-0.0,8659.46369386854,0.0,0.0,0.0
28,0.500772780520937,-0.0,8631.253246896682,0.0,0.0,0.0
29,0.4971764250013967,-0.0,8603.042799924822,0.0,0.0,0.0
30,0.49359182383476136,100000.0,-0.0,0.0,0.0,0.0
31,0.535258490501428,100000.0,-0.0,0.0,0.0,0.0
32,0.5769251571680947,100000.0,-0.0,0.0,0.0,0.0
33,0.6185918238347613,100000.0,-0.0,0.0,0.0,0.0
34,0.6602584905014279,100000.0,-0.0,0.0,0.0,0.0
35,0.7019251571680946,-0.0,8387.452908096204,0.0,0.0,0.0
36,0.6984303851230544,-0.0,8289.184739894392,0.0,0.0,0.0
37,0.6949765581480984,-0.0,8259.75066212762,0.0,0.0,0.0
38,0.691534995372212,-0.0,8230.316584360851,0.0,0.0,0.0
39,0.6881056967953949,-0.0,8200.88250659408,0.0,0.0,0.0
40,0.6846886624176474,100000.0,-0.0,0.0,0.0,0.0
41,0.726355329084314,100000.0,-0.0,0.0,0.0,0.0
42,0.7680219957509806,-0.0,100000.0,0.0,0.0,0.0
43,0.726355329084314,100000.0,-0.0,0.0,0.0,0.0
44,0.7680219957509806,-0.0,100000.0,0.0,0.0,0.0
45,0.726355329084314,-0.0,100000.0,0.0,0.0,0.0
46,0.6846886624176474,-0.0,100000.0,0.0,0.0,0.0
47,0.6430219957509807,-0.0,100000.0,0.0,0.0,0.0
48,0.6013553290843141,-0.0,8333.993689519946,0.0,0.0,0.0
49,0.5978828317136808,-0.0,8329.765632271192,0.0,0.0,0.0
50,0.5944120960335678,-0.0,8325.53757502244,0.0,0.0,0.0
51,0.5909431220439751,-0.0,8321.309517773685,0.0,0.0,0.0
52,0.5874759097449028,-0.0,100000.0,0.0,0.0,0.0
53,0.5458092430782362,-0.0,-0.0,0.0,0.0,0.0
54,0.5458092430782362,-0.0,-0.0,0.0,0.0,0.0
55,0.5458092430782362,-0.0,-0.0,0.0,0.0,0.0
56,0.5458092430782362,-0.0,-0.0,0.0,0.0,0.0
57,0.5458092430782362,100000.0,-0.0,0.0,0.0,0.0
58,0.5874759097449028,100000.0,-0.0,0.0,0.0,0.0
59,0.6291425764115695,-0.0,8682.365197432317,0.0,0.0,0.0
60,0.6255249242459726,-0.0,8789.653018224752,0.0,0.0,0.0
61,0.6218625688217123,-0.0,8740.529702238435,0.0,0.0,0.0
62,0.6182206814457797,-0.0,8691.406386252122,0.0,0.0,0.0
63,0.6145992621181746,100000.0,-0.0,0.0,0.0,0.0
64,0.6562659287848412,100000.0,-0.0,0.0,0.0,0.0
65,0.6979325954515079,100000.0,-0.0,0.0,0.0,0.0
66,0.7395992621181745,100000.0,-0.0,0.0,0.0,0.0
67,0.7812659287848411,-0.0,100000.0,0.0,0.0,0.0
68,0.7395992621181745,100000.0,-0.0,0.0,0.0,0.0
69,0.7812659287848411,-0.0,100000.0,9.146551340867068,1.2283507544452732e-11,9.146551340854785
70,0.7395992621181745,-0.0,100000.0,32.41098193907698,4.61142235508305e-12,32.41098193907237
71,0.6979325954515079,-0.0,100000.0,55.68214879446227,-1.2143175354140112e-11,55.682148794474415
72,0.6562659287848412,-0.0,100000.0,78.93475537140279,1.3073986337985843e-12,78.93475537140148
73,0.6145992621181746,-0.0,100000.0,199.0076986012977,-8.697043085703626e-12,199.0076986013064
74,0.572932595451508,100000.0,-0.0,323.41201944704795,-8.526512829121202e-13,323.4120194470488
75,0.6145992621181746,100000.0,-0.0,451.04056886029696,-1.7053025658242404e-12,451.04056886029866
76,0.6562659287848412,100000.0,-0.0,581.1299755080938,-2.5011104298755527e-12,581.1299755080963
77,0.6979325954515079,-0.0,-0.0,713.124528833054,2.2737367544323206e-13,713.1245288330538
78,0.6979325954515079,-0.0,-0.0,846.6064185305996,-7.958078640513122e-13,846.6064185306004
79,0.6979325954515079,-0.0,-0.0,981.25423289103,5.684341886080801e-13,981.2542328910295
80,0.6979325954515079,-0.0,-0.0,1116.8162212561886,-6.821210263296962e-13,1116.8162212561892
81,0.6979325954515079,100000.0,-0.0,1253.0921696851044,7.958078640513122e-12,1253.0921696850965
82,0.7395992621181745,-0.0,27905.67322080752,1389.920713297906,-2.2737367544323206e-13,1389.9207132979063
83,0.7279718982761714,-0.0,100000.0,1527.1702082732786,-7.73070496506989e-12,1527.1702082732863
84,0.6863052316095047,100000.0,-0.0,1664.732036656391,5.6843418860808015e-12,1664.7320366563854
85,0.7279718982761714,-0.0,-0.0,1861.763665514659,-9.094947017729282e-13,1861.7636655146598
86,0.7279718982761714,-0.0,-0.0,2059.4965948345225,-9.094947017729282e-13,2059.4965948345234
87,0.7279718982761714,-0.0,-0.0,2257.755259722327,-4.547473508864641e-13,2257.7552597223275
88,0.7279718982761714,-0.0,-0.0,2456.3891844855675,-4.547473508864641e-13,2456.389184485568
89,0.7279718982761714,-0.0,-0.0,2655.268146596245,0.0,2655.268146596245
90,0.7279718982761714,-0.0,7976.51469425759,2854.278441010361,-4.547473508864641e-13,2854.2784410103613
91,0.7246483504868974,-0.0,7749.115180213478,3053.319965668733,0.0,3053.319965668733
92,0.7214195524951418,-0.0,7521.773245529785,3252.303910966691,-4.547473508864641e-13,3252.3039109666915
93,0.7182854803095043,-0.0,7294.5682576866175,3451.1509094241183,0.0,3451.1509094241183
94,0.7152460768688016,-0.0,-0.0,3649.789549482061,4.547473508864641e-13,3649.7895494820605
95,0.7152460768688016,-0.0,-0.0,3848.155154470775,4.547473508864641e-13,3848.1551544707745
96,0.7152460768688016,-0.0,-0.0,4078.369109857303,-4.547473508864641e-13,4078.3691098573036
97,0.7152460768688016,100000.0,-0.0,5127.041042068144,-1.8189894035458565e-12,5127.0410420681455
98,0.7569127435354682,-0.0,-0.0,6167.662092920966,0.0,6167.662092920966
99,0.7569127435354682,-0.0,100000.0,7197.898205963146,-6.366462912410498e-12,7197.898205963153
100,0.7152460768688016,-0.0,-0.0,8215.952501750824,0.0,8215.952501750824
101,0.7152460768688016,100000.0,-0.0,9220.40609208837,-3.637978807091713e-12,9220.406092088373
102,0.7569127435354682,-0.0,1281.9564360393033,10210.125837894026,0.0,10210.125837894026
103,0.7563785950204518,-0.0,279.760568439262,11184.20643622344,0.0,11184.20643622344
104,0.7562620281169354,706.0795334300528,-0.0,12141.931268822123,0.0,12141.931268822123
105,0.7565562279225313,1675.0081550641407,-0.0,13082.74462118558,0.0,13082.74462118558
106,0.7572541479871414,2590.0448308609266,-0.0,14006.231205334085,0.0,14006.231205334085
107,0.7583333333333334,100000.0,-0.0,14912.100553649489,0.0,14912.100553649489
108,0.8,-0.0,100000.0,15800.174930542147,-5.4569682106375694e-12,15800.174930542153
109,0.7583333333333334,-0.0,100000.0,15238.096899790202,3.637978807091713e-12,15238.096899790198
110,0.7166666666666668,100000.0,-0.0,14689.84731112483,0.0,14689.84731112483
111,0.7583333333333334,100000.0,-0.0,14155.482638756324,-3.637978807091713e-12,14155.482638756328
112,0.8,-0.0,100000.0,13634.985643783322,-5.4569682106375694e-12,13634.985643783328
113,0.7583333333333334,-0.0,100000.0,13128.263793988464,0.0,13128.263793988464
114,0.7166666666666668,1448.4380875973911,-0.0,12635.147683217536,0.0,12635.147683217536
115,0.717270182536499,1052.0287029346473,-0.0,12155.389560866368,0.0,12155.389560866368
116,0.7177085278293884,668.6499200749986,-0.0,11688.662040318295,0.0,11688.662040318295
117,0.717987131962753,297.89364282796123,-0.0,11234.557025382835,0.0,11234.557025382835
118,0.7181112543139313,-0.0,99999.99999999999,10792.584988661874,-5.4569682106375694e-12,10792.58498866188
119,0.6764445876472647,-0.0,100000.0,10362.17462061488,-1.8189894035458565e-12,10362.174620614882
120,0.634777920980598,-0.0,100000.0,9942.672920714256,3.637978807091713e-12,9942.672920714253
121,0.5931112543139314,-0.0,100000.0,10093.145497814025,3.637978807091713e-12,10093.145497814021
122,0.5514445876472648,-0.0,100000.0,10242.314692044589,7.275957614183426e-12,10242.314692044582
123,0.5097779209805982,100000.0,-0.0,10389.99031380651,3.637978807091713e-12,10389.990313806506
124,0.5514445876472648,-0.0,100000.0,10535.976865584127,-3.637978807091713e-12,10535.97686558413
125,0.5097779209805982,-0.0,99999.99999999999,10680.074924993012,-3.637978807091713e-12,10680.074924993016
126,0.46811125431393147,977.3291455493036,-0.0,10822.082756520003,0.0,10822.082756520003
127,0.4685184747912437,1147.2610191777985,-0.0,10961.798207086971,0.0,10961.798207086971
128,0.4689965002159011,1314.6997032947475,-0.0,11099.020468142391,0.0,11099.020468142391
129,0.4695442917589406,1479.447936398372,-0.0,11233.552278184492,0.0,11233.552278184492
130,0.47016072839910655,1637.6065448162171,-0.0,11365.20203106176,0.0,11365.20203106176
131,0.4708430644594466,-0.0,100000.0,11493.78601003166,3.637978807091713e-12,11493.786010031656
132,0.42917639779277994,-0.0,100000.0,11619.13058217545,-1.8189894035458565e-12,11619.130582175452
133,0.38750973112611325,-0.0,100000.0,11666.907286833137,-1.8189894035458565e-12,11666.907286833139
134,0.34584306445944657,2157.401964791954,-0.0,11711.117142105662,0.0,11711.117142105662
135,0.34674198194477657,2258.372370273004,-0.0,11751.656248661371,0.0,11751.656248661371
136,0.3476829704323903,2301.964904301947,-0.0,11788.43870218536,0.0,11788.43870218536
137,0.34864212247584947,2341.734146260409,-0.0,11821.397863638866,0.0,11821.397863638866
138,0.34961784503679133,2377.633480750339,-0.0,11850.48711762384,0.0,11850.48711762384
139,0.35060852565377065,2370.7460752621246,-0.0,11875.680459269845,0.0,11875.680459269845
140,0.3515963365184632,2359.9575781049934,-0.0,11896.97270924693,0.0,11896.97270924693
141,0.35257965217600695,2345.2835231108274,-0.0,11914.37940138698,0.0,11914.37940138698
142,0.35355685364396977,2258.5632098138685,-0.0,11927.936362541432,0.0,11927.936362541432
143,0.3544979216480589,2168.0485699078326,-0.0,11937.698997086804,0.0,11937.698997086804
144,0.3554012752188538,2073.8135655704864,-0.0,11943.74126720087,0.0,11943.74126720087
145,0.35626536420450816,2335.729971846782,-0.0,12239.431555129791,0.0,12239.431555129791
146,0.357238585026111,-0.0,100000.0,12533.859188485503,1.8189894035458565e-12,12533.859188485501
147,0.3155719183594443,-0.0,100000.0,12827.703945779447,0.0,12827.703945779447
148,0.27390525169277763,-0.0,100000.0,13121.642992113371,1.8189894035458565e-12,13121.64299211337
149,0.23223858502611094,-0.0,-0.0,13416.34696038436,0.0,13416.34696038436
150,0.23223858502611094,-0.0,37372.60406266584,13712.476051647482,0.0,13712.476051647482
151,0.21666666666666684,100000.0,-0.0,14010.676679895656,3.637978807091713e-12,14010.676679895652
152,0.2583333333333335,100000.0,-0.0,14311.57817324866,-7.275957614183426e-12,14311.578173248667
153,0.3000000000000002,100000.0,-0.0,14615.78978600604,-1.8189894035458565e-12,14615.789786006042
154,0.3416666666666669,100000.0,-0.0,14923.89824268252,7.275957614183426e-12,14923.898242682513
155,0.3833333333333336,-0.0,-0.0,15236.465325798124,5985.256730572641,9251.208595225484
156,0.3833333333333336,-0.0,-0.0,15554.02605212322,6337.4703326477265,9216.555719475493
157,0.3833333333333336,-0.0,-0.0,15413.30566145526,6161.376115264638,9251.929546190622
158,0.3833333333333336,-0.0,-0.0,15274.671397351362,5987.368024445606,9287.303372905755
159,0.3833333333333336,-0.0,100000.0,15138.244837355103,-1.8189894035458565e-12,15138.244837355105
160,0.3416666666666669,-0.0,100000.0,15004.126154606509,-5.4569682106375694e-12,15004.126154606514
161,0.3000000000000002,-0.0,100000.0,14872.393823232402,7.275957614183426e-12,14872.393823232394
162,0.2583333333333335,-0.0,100000.0,14743.104810192448,-3.637978807091713e-12,14743.104810192452
163,0.21666666666666684,-0.0,-0.0,14616.294540777104,0.0,14616.294540777104
164,0.21666666666666684,100000.0,-0.0,14491.976932781829,-1.8189894035458565e-12,14491.97693278183
165,0.2583333333333335,100000.0,-0.0,14370.144373146486,3.637978807091713e-12,14370.144373146482
166,0.3000000000000002,100000.0,-0.0,14250.767598569257,3.637978807091713e-12,14250.767598569253
167,0.3416666666666669,100000.0,-0.0,14133.795411390458,-7.275957614183426e-12,14133.795411390465
168,0.3833333333333336,100000.0,-0.0,14019.154172512555,-3.637978807091713e-12,14019.154172512559
169,0.42500000000000027,100000.0,-0.0,13741.414568186608,1.8189894035458565e-12,13741.414568186607
170,0.46666666666666695,100000.0,-0.0,13456.554768036312,-3.637978807091713e-12,13456.554768036316
171,0.5083333333333336,100000.0,-0.0,13164.484663329093,0.0,13164.484663329093
172,0.5500000000000003,100000.0,-0.0,12865.114421236114,-3.637978807091713e-12,12865.114421236118
173,0.5916666666666669,100000.0,-0.0,12558.353787485848,5.4569682106375694e-12,12558.353787485843
174,0.6333333333333335,100000.0,-0.0,12244.11126447528,5.4569682106375694e-12,12244.111264475274
175,0.6750000000000002,100000.0,-0.0,11922.292915725522,-5.4569682106375694e-12,11922.292915725528
176,0.7166666666666668,100000.0,-0.0,11592.80149924198,1.8189894035458565e-12,11592.801499241978
177,0.7583333333333334,100000.0,-0.0,11255.534685775803,7.275957614183426e-12,11255.534685775796
178,0.8,-0.0,52610.240009749534,10910.383580418173,0.0,10910.383580418173
179,0.7780790666626044,-0.0,-0.0,10557.230725790045,0.0,10557.230725790045
180,0.7780790666626044,-0.0,-0.0,10218.449299679573,953.7027377064824,9264.74656197309
181,0.7780790666626044,-0.0,-0.0,10016.129983737796,784.8480323326039,9231.281951405192
182,0.7780790666626044,-0.0,-0.0,9810.905913066295,0.0,9810.905913066295
183,0.7780790666626044,-0.0,100000.0,9602.757436392354,1.0913936421275139e-11,9602.757436392343
184,0.7364123999959378,100000.0,-0.0,9391.659711502753,3.637978807091713e-12,9391.659711502749
185,0.7780790666626044,-0.0,100000.0,9177.581783100071,-1.0913936421275139e-11,9177.581783100082
186,0.7364123999959378,-0.0,100000.0,8960.48555292446,0.0,8960.48555292446
187,0.6947457333292711,-0.0,100000.0,8740.324444831165,5.4569682106375694e-12,8740.32444483116
188,0.6530790666626045,-0.0,100000.0,8517.041836221018,-3.637978807091713e-12,8517.041836221022
189,0.6114123999959379,-0.0,100000.0,8290.569070387255,3.637978807091713e-12,8290.569070387251
190,0.5697457333292713,-0.0,100000.0,8060.823045691069,-9.094947017729282e-13,8060.82304569107
191,0.5280790666626046,-0.0,100000.0,7827.703172478481,0.0,7827.703172478481
192,0.48641239999593794,100000.0,-0.0,7591.087550174206,9.094947017729282e-13,7591.087550174205
193,0.5280790666626046,-0.0,100000.0,7170.291615567447,-7.275957614183426e-12,7170.291615567454
194,0.48641239999593794,-0.0,100000.0,6745.632773701385,-1.0913936421275139e-11,6745.632773701396
195,0.44474573332927125,-0.0,100000.0,6317.475898734659,-4.547473508864641e-12,6317.475898734663
196,0.40307906666260457,-0.0,100000.0,5886.2138192653365,-3.637978807091713e-12,5886.21381926534
197,0.3614123999959379,-0.0,100000.0,5452.275321595883,4.547473508864641e-12,5452.275321595878
198,0.3197457333292712,-0.0,9608.0655207208,5016.136259795166,5016.136259795166,0.0
199,0.31574237269563754,-0.0,9589.296064282204,4578.335265244647,4578.335265244647,0.0
200,0.3117468326688533,-0.0,9570.526607843609,4139.496302865708,4139.496302865708,0.0
201,0.30775911324891847,-0.0,9551.757151405016,3700.361638867028,3700.361638867028,0.0
202,0.30377921443583306,-0.0,9618.090007579656,3261.840923075513,3261.840923075513,0.0
203,0.29977167693267487,-0.0,9684.422863754296,2825.085890472211,2825.085890472211,0.0
204,0.2957365007394439,100000.0,-0.0,2391.6065351854654,-5.002220859751105e-12,2391.6065351854704
205,0.3374031674061106,100000.0,-0.0,2133.985619882642,5.4569682106375694e-12,2133.9856198826365
206,0.3790698340727773,100000.0,-0.0,1872.6491529195905,-3.183231456205249e-12,1872.6491529195937
207,0.42073650073944396,-0.0,10471.94313149102,1606.9379514824668,1606.9379514824668,0.0
208,0.4163731911013227,-0.0,10508.837857483002,1349.3869222365286,1349.3869222365286,0.0
209,0.4119945086607048,-0.0,10545.732583474984,1191.7384513173756,1191.7384513173756,0.0
210,0.4076004534175902,-0.0,10582.627309466969,1035.788312957015,1035.788312957015,0.0
211,0.403191025371979,-0.0,10672.52143870867,882.5670685327102,882.5670685327102,0.0
212,0.3987441414391837,-0.0,10762.415567950376,734.6683138805622,734.6683138805622,0.0
213,0.3942598016192044,-0.0,10852.30969719208,590.2305751319919,590.2305751319919,0.0
214,0.389738005912041,-0.0,10822.071822773973,391.7118857862082,391.7118857862082,0.0
215,0.3852288093192185,100000.0,-0.0,0.0,0.0,0.0
216,0.4268954759858852,100000.0,-0.0,0.0,0.0,0.0
217,0.46856214265255186,100000.0,-0.0,0.0,0.0,0.0
218,0.5102288093192185,100000.0,-0.0,0.0,0.0,0.0
219,0.5518954759858852,100000.0,-0.0,0.0,0.0,0.0
220,0.5935621426525518,-0.0,-0.0,0.0,0.0,0.0
221,0.5935621426525518,100000.0,-0.0,0.0,0.0,0.0
222,0.6352288093192184,100000.0,-0.0,0.0,0.0,0.0
223,0.6768954759858851,-0.0,-0.0,0.0,0.0,0.0
224,0.6768954759858851,-0.0,-0.0,0.0,0.0,0.0
225,0.6768954759858851,-0.0,-0.0,0.0,0.0,0.0
226,0.6768954759858851,-0.0,-0.0,0.0,0.0,0.0
227,0.6768954759858851,-0.0,10044.591530436575,0.0,0.0,0.0
228,0.6727102295148698,-0.0,9976.64351188286,0.0,0.0,0.0
229,0.668553294718252,-0.0,9961.36709061386,0.0,0.0,0.0
230,0.6644027250971629,100000.0,-0.0,0.0,0.0,0.0
231,0.7060693917638295,100000.0,-0.0,0.0,0.0,0.0
232,0.7477360584304962,-0.0,-0.0,0.0,0.0,0.0
233,0.7477360584304962,100000.0,-0.0,0.0,0.0,0.0
234,0.7894027250971628,-0.0,100000.0,0.0,0.0,0.0
235,0.7477360584304962,-0.0,-0.0,0.0,0.0,0.0
236,0.7477360584304962,-0.0,-0.0,0.0,0.0,0.0
237,0.7477360584304962,-0.0,-0.0,0.0,0.0,0.0
238,0.7477360584304962,-0.0,-0.0,0.0,0.0,0.0
239,0.7477360584304962,-0.0,-0.0,0.0,0.0,0.0
240,0.7477360584304962,-0.0,8245.808281848706,0.0,0.0,0.0
241,0.7443003049797259,-0.0,8136.486057928923,0.0,0.0,0.0
242,0.7409101024555889,-0.0,8027.163834009144,0.0,0.0,0.0
243,0.737565450858085,-0.0,7917.841610089364,0.0,0.0,0.0
244,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
245,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
246,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
247,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
248,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
249,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
250,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
251,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
252,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
253,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
254,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
255,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
256,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
257,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
258,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
259,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
260,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
261,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
262,0.7342663501872144,-0.0,-0.0,0.0,0.0,0.0
263,0.7342663501872144,-0.0,7345.742008766333,0.0,0.0,0.0
264,0.7312056243502284,-0.0,7232.431252967876,0.0,0.0,0.0
265,0.7281921113281584,-0.0,7079.775223087252,0.0,0.0,0.0
266,0.7252422049852054,-0.0,6927.1191932066295,0.0,0.0,0.0
267,0.7223559053213693,-0.0,6774.463163326006,0.0,0.0,0.0
268,0.7195332123366501,-0.0,6711.711001672748,0.0,0.0,0.0
269,0.7167366660859531,-0.0,-0.0,0.0,0.0,0.0
270,0.7167366660859531,-0.0,-0.0,0.0,0.0,0.0
271,0.7167366660859531,-0.0,-0.0,0.0,0.0,0.0
272,0.7167366660859531,-0.0,100000.0,0.0,0.0,0.0
273,0.6750699994192865,-0.0,100000.0,0.0,0.0,0.0
274,0.6334033327526198,-0.0,100000.0,0.0,0.0,0.0
275,0.5917366660859532,-0.0,6681.129367965353,0.0,0.0,0.0
276,0.5889528621826343,-0.0,6740.548686247695,0.0,0.0,0.0
277,0.5861443002300311,-0.0,6746.320552074591,0.0,0.0,0.0
278,0.5833333333333333,-0.0,100000.0,0.0,0.0,0.0
